# Feature / Sample,PRISM|7122,PRISM|7147,PRISM|7150,PRISM|7153,PRISM|7184,PRISM|7238,PRISM|7406,PRISM|7408,PRISM|7421,PRISM|7445,PRISM|7486,PRISM|7496,PRISM|7506,PRISM|7547,PRISM|7658,PRISM|7662,PRISM|7744,PRISM|7759,PRISM|7762,PRISM|7776,PRISM|7791,PRISM|7843,PRISM|7847,PRISM|7852,PRISM|7855,PRISM|7858,PRISM|7860,PRISM|7861,PRISM|7862,PRISM|7870,PRISM|7874,PRISM|7875,PRISM|7879,PRISM|7897,PRISM|7899,PRISM|7904,PRISM|7906,PRISM|7908,PRISM|7909,PRISM|7910,PRISM|7911,PRISM|7912,PRISM|7938,PRISM|7941,PRISM|7947,PRISM|7948,PRISM|7955,PRISM|7971,PRISM|7989,PRISM|8095,PRISM|8096,PRISM|8101,PRISM|8106,PRISM|8129,PRISM|8226,PRISM|8244,PRISM|8264,PRISM|8275,PRISM|8283,PRISM|8332,PRISM|8336,PRISM|8361,PRISM|8374,PRISM|8377,PRISM|8406,PRISM|8441,PRISM|8444,PRISM|8447,PRISM|8452,PRISM|8458,PRISM|8462,PRISM|8464,PRISM|8466,PRISM|8467,PRISM|8475,PRISM|8480,PRISM|8483,PRISM|8485,PRISM|8496,PRISM|8502,PRISM|8503,PRISM|8511,PRISM|8513,PRISM|8515,PRISM|8523,PRISM|8534,PRISM|8537,PRISM|8550,PRISM|8564,PRISM|8565,PRISM|8573,PRISM|8577,PRISM|8589,PRISM|8591,PRISM|8592,PRISM|8605,PRISM|8624,PRISM|8628,PRISM|8629,PRISM|8667,PRISM|8675,PRISM|8683,PRISM|8692,PRISM|8696,PRISM|8728,PRISM|8734,PRISM|8735,PRISM|8746,PRISM|8749,PRISM|8753,PRISM|8754,PRISM|8758,PRISM|8764,PRISM|8765,PRISM|8774,PRISM|8776,PRISM|8778,PRISM|8783,PRISM|8784,PRISM|8785,PRISM|8788,PRISM|8789,PRISM|8794,PRISM|8795,PRISM|8800,PRISM|8802,PRISM|8803,PRISM|8805,PRISM|8806,PRISM|8807,PRISM|8809,PRISM|8815,PRISM|8841,PRISM|8843,PRISM|8844,PRISM|8846,PRISM|8847,PRISM|8849,PRISM|8878,PRISM|8882,PRISM|8892,PRISM|8894,PRISM|8898,PRISM|8924,PRISM|8932,PRISM|8982,PRISM|8998,PRISM|9010,PRISM|9018,PRISM|9030,PRISM|9033,PRISM|9074,PRISM|9079,PRISM|9126,PRISM|9148
Lactococcus_lactis,3.21e-05,0.0,9.070000000000001e-05,0.0,0.0,0.0008509,0.0009371000000000001,0.0,0.00025760000000000003,0.0013949000000000001,0.0001264,0.0001389,0.0003346,0.0,0.0001372,3.54e-05,0.00014690000000000002,0.0,0.0003311,0.0,0.0,0.0,8.97e-05,0.0,0.0015683,5.5e-06,0.0,0.0010744,0.0,0.0004566,0.00033339999999999997,0.0,0.0035191000000000003,0.0,0.0,0.0003582,0.00014230000000000002,0.0,1.8e-05,0.0,2.8000000000000003e-05,0.0011555,0.0,0.0,0.0009122999999999999,0.0,0.000136,0.0,0.0003602,0.0,0.0,0.0,0.0016436,0.0,0.0,0.0,0.0002144,0.0,0.0,0.0,0.0002017,0.0007761,0.0,0.0006812000000000001,0.0002352,0.0013812999999999998,0.0,0.0020618000000000004,0.0,0.0012452,0.0006226,7.41e-05,0.0015139,3.48e-05,0.0,0.0,0.0007467000000000001,2.33e-05,0.0,0.0,0.0006014,0.0,0.0,0.0,0.0,0.008166,0.0003751,0.0,0.0006709,0.0354915,0.0040663,0.0,0.0,0.0030163,4.99e-05,0.0,0.0001351,0.00010659999999999999,0.00030439999999999997,0.0,0.0,0.0002697,3.73e-05,0.0001794,0.0007757,7.6e-05,0.0005766,0.0,5.07e-05,0.0024235,0.0001208,0.0008663000000000001,0.0,0.0,0.0,0.0,0.00023050000000000002,0.0003041,0.000174,0.0007127999999999999,0.0,5.3200000000000006e-05,5.94e-05,0.00010700000000000001,0.0,0.0,0.0102141,0.0197749,0.0,4.24e-05,7.38e-05,4.4e-05,9.3e-06,0.000212,0.0,0.0,0.0006263999999999999,0.0009880000000000002,0.0,0.0,2.8199999999999998e-05,0.0,0.0,0.0030851999999999997,0.0,9.800000000000001e-06,0.0017295000000000001,0.0,0.0,0.0,0.0,7.28e-05,0.0,9.520000000000001e-05,0.0
Streptococcus_australis,0.0,8.55e-05,0.0,1.0300000000000001e-05,5.01e-05,0.0,0.0,0.0,8.52e-05,0.0,0.00020140000000000002,0.0,0.0003028,0.00014439999999999999,0.0003609,0.0,0.0,9.940000000000002e-05,0.0,0.003171,9.83e-05,0.0,0.0,0.00030030000000000004,0.00015560000000000001,0.0,0.0,0.0009255000000000001,0.000375,0.0007757,9.279999999999999e-05,0.0,0.0,0.0,0.0,0.0006573999999999999,0.0004164,6.63e-05,0.0001131,0.0,4.1700000000000004e-05,0.0,0.0,1.11e-05,0.0,0.0,0.0007134,0.0,0.0,0.0,0.0001506,0.0,0.0,0.0001408,0.0,0.0,0.0,0.0,1.04e-05,0.0,0.0,0.0,0.0,0.0,0.0001062,0.0002301,0.0002657,0.00011009999999999999,0.0,0.0,0.0012585,0.0005056,0.0001385,0.0,0.0,0.0,0.0001698,0.0,0.0,0.0,0.0,0.0007023,0.0,0.0013819000000000001,0.0,0.0,0.0001694,0.0,0.0036994,0.0,0.0015095,0.0,0.0002236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023239000000000003,0.0,0.0,0.0004742,0.0,7.74e-05,0.0022796999999999995,0.0,0.0,0.00022309999999999997,0.0001533,0.0,0.0,0.0,0.0,0.0,8.8e-06,4.07e-05,0.0,0.0,0.0,0.0,0.000197,0.0002543,4.2000000000000004e-06,0.0,1.3800000000000002e-05,0.00017080000000000003,6.809999999999999e-05,0.0,0.00012890000000000002,8.88e-05,0.0001629,9.05e-05,2.25e-05,0.000493,4.91e-05,8.1e-06,0.0,0.0002676,2.7699999999999996e-05,5.68e-05,0.0,0.0,0.0,0.0002622,0.0,7.36e-05,0.0,1.15e-05,0.0,0.0046425,0.0,0.0009718,0.0
Streptococcus_lutetiensis,0.0,0.0,0.0,0.0,0.0,0.0,0.06896820000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020936,0.0,0.0,0.0,0.0031858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus_mutans,0.0,5.4600000000000006e-05,0.0019437999999999999,0.0,0.0,0.0023776,0.0002597,0.007443099999999999,0.0001558,2.07e-05,0.0,0.0001644,0.0,0.0,0.0001961,0.0,0.0,1.67e-05,0.0,4.51e-05,0.0,0.0,0.0,0.0,1.8100000000000003e-05,0.0,0.0,2.7699999999999996e-05,0.0,0.0,0.0,0.0,0.0,0.008802299999999999,0.0,0.0,0.0005168999999999999,0.0,0.0,0.0002593,0.0001678,0.00040389999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001931,0.0,5.7999999999999994e-05,8.3e-06,3.48e-05,0.0,0.0,0.0,0.0001547,0.0,0.0001079,0.0,0.0,2.46e-05,0.0,7.18e-05,0.0,3.6e-05,0.0,0.012158799999999999,0.0,0.0031777,0.0004346,0.0,0.0,0.0,0.0,0.0,0.0,0.00045430000000000004,0.0,0.0001757,7.400000000000001e-06,0.0,0.0002927,0.0,0.0032748000000000005,0.0,0.0,0.0,0.0,4.34e-05,0.0042461999999999995,0.0,0.0,0.0004505,0.0,0.0,0.0029619,0.0,0.0,0.0,0.002925,0.0,0.0,0.0,0.0001916,6.6e-06,0.0,0.0,0.0,0.0,6.08e-05,0.0,0.0,0.0,2.97e-05,0.0,0.0,0.0,0.0,0.0,6.39e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01e-05,0.0,0.0,0.0,0.0001554,0.0,0.0002141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptococcus_parasanguinis,0.0021691999999999996,0.0019686,0.0011160999999999999,0.0004673999999999999,0.0032551999999999998,0.0008974,0.0008426999999999999,0.0048501,0.0028753,0.0024669,0.0004826000000000001,0.0026539000000000003,6.69e-05,0.0007639,0.0108913,0.0007708999999999999,0.00017830000000000002,0.0022259,0.0004396,0.0121306,7.69e-05,7.32e-05,0.0007834,0.0002804,0.0029198,0.0009006999999999999,0.0013622999999999999,0.0004626,0.000919,0.00042350000000000005,5.98e-05,0.0,0.00035810000000000003,0.0365168,0.0007323,0.0005246000000000001,0.0037646999999999997,0.00013519999999999998,0.0003963,0.0027449,0.0005734,0.0075474999999999995,0.001524,0.0023953000000000004,0.0002149,0.00025639999999999994,4.3700000000000005e-05,1.66e-05,0.0005568,0.0010871,0.0013321,0.0002609,0.0003512,0.0007788,0.0014422,0.000254,0.0031124000000000004,0.0022375,1.59e-05,0.0005675,0.0075649,0.0011115,0.0002625,0.0006237,0.0025969,0.0004138,0.0001651,1.64e-05,0.0,0.0003017,0.0139084,0.010015000000000001,0.00046730000000000003,3.79e-05,0.0001579,0.0,0.0013871999999999999,0.0001001,0.001093,0.0,0.00045919999999999994,0.00027160000000000004,0.0002696,0.008914499999999999,0.0005888,0.13781400000000002,0.0003652,0.0,0.0035713,0.004901399999999999,0.0005107,0.0101065,0.0013159,0.0014105,0.0015235,0.0,0.0005992,0.0095759,0.005039500000000001,8.04e-05,0.0004654,0.0035798,0.0,0.0012684,0.0001986,0.0029728000000000003,0.0834816,0.0029113000000000003,0.0012538,0.0,0.0010128000000000001,0.0020975,0.0003415,0.0002125,0.00015730000000000003,4.05e-05,0.0,0.0047088,0.0001486,0.00027489999999999996,0.0013168,0.00038730000000000004,0.0037256999999999998,1.7199999999999998e-05,0.0008607999999999999,0.0003952,0.0048084,0.0020809,0.0005599,0.0002602,0.001462,0.000389,0.0020999,0.0060132,0.0001234,0.0019489999999999998,0.0005455,0.0008395,0.0001895,0.0069566,0.000165,0.001007,0.0,0.0,0.0299882,0.0111611,9.71e-05,0.00025299999999999997,0.0004248,3.66e-05,0.0002077,0.0,6.19e-05,0.0004444,0.00045
Streptococcus_salivarius,0.0014617,0.0027037,0.0112897,0.0009574,0.0019559,0.0004684,0.0021847,0.007364699999999999,0.0334833,0.0015579,0.0008533999999999999,0.0085296,0.00028169999999999996,0.0022191,0.033516000000000004,0.0058003,0.00025529999999999997,0.0096536,0.001895,0.029332099999999996,0.0001878,0.0004914,0.0156018,0.0,0.009261799999999999,0.0006849,0.015299,0.0045723,0.0068187,1.85e-05,0.0005685999999999999,0.0,0.0019942999999999996,0.0486075,0.0013965,0.001605,0.0375067,0.0010895999999999998,0.0018620000000000002,0.004714,0.0012855,0.031706,0.00943,0.004099899999999999,6.95e-05,0.0006450000000000001,0.0034849000000000004,0.0,0.0012237,0.0014268,0.0016899,0.0008849,0.0014282,0.0012357999999999998,5.2300000000000004e-05,0.0005941,0.0059781999999999995,0.0005780000000000001,0.0001535,0.004866399999999999,4.24e-05,0.0009497999999999999,0.0001261,0.0017492999999999999,0.008917399999999999,0.0015878,0.0050734,0.0001691,0.056066399999999995,0.0034919000000000005,0.0532409,0.0231714,0.0021833,0.0018773,0.0009055,0.0,0.0112307,0.000126,0.0027028000000000004,0.0,0.0029397,0.0005025,0.0010989,0.0303789,0.0029704999999999996,0.142676,0.0023513,0.0,0.023971,0.005566,0.004423399999999999,0.039733300000000006,0.005855,0.0093739,0.0031826999999999997,0.0009329000000000001,0.0008910999999999999,0.004749300000000001,0.008992100000000001,0.00042300000000000004,0.0043338000000000005,0.013608000000000002,0.0,0.0033556999999999997,0.0005716,0.0032531999999999995,0.139598,1.2e-06,0.0001192,0.0005775999999999999,0.0038236999999999993,0.0010045,0.0038448,0.0002877,0.0007082000000000001,0.0007406000000000001,4.4e-06,3.9399999999999995e-05,0.0002109,0.0003055,0.00157,0.0009189000000000001,0.006989,0.0004975,0.0016834,0.0003028,0.0045005,0.0010488,0.0007439,0.0004035,0.0015142999999999999,0.0003815,0.0049371,0.011667299999999999,0.00027330000000000003,0.0139488,0.00046189999999999995,0.0018505,0.00014069999999999998,0.0320086,0.0006417999999999999,0.0026991999999999997,5.550000000000001e-05,0.0001629,0.0305969,0.0636288,0.0014998,0.0014855,0.0021476999999999998,8.09e-05,0.0026686999999999995,0.012200399999999998,0.000344,0.0019187999999999998,0.0020004000000000003
Streptococcus_sanguinis,0.0,1.6899999999999997e-05,0.00011970000000000001,8.900000000000001e-06,0.0,0.0,0.0002434,6.37e-05,0.0003162,0.0,7.2999999999999996e-06,0.00012470000000000002,0.0,0.0,9.73e-05,4.04e-05,0.0,7.41e-05,0.000195,0.0007507000000000001,0.0,0.0,0.0006837999999999999,3.87e-05,0.0003858,0.0,9.36e-05,0.0001663,0.0,0.0,2.09e-05,0.0,3.97e-05,0.0036688000000000003,0.0,7.780000000000001e-05,3.7000000000000006e-06,3.0299999999999998e-05,0.0,0.00011499999999999999,8.590000000000001e-05,0.0001091,0.0,1.13e-05,0.0,0.0,1.83e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0010574000000000002,0.0,6.900000000000001e-06,0.0,0.0,0.0,1.9699999999999998e-05,0.0,3.0799999999999996e-05,0.0,4.5e-05,4.23e-05,0.0,0.00017409999999999998,0.00011939999999999999,0.0,0.0,8.900000000000001e-06,0.00019250000000000002,4.35e-05,0.0,0.0,0.0,0.00014040000000000002,0.0,0.0002133,0.0,3.4399999999999996e-05,0.00020580000000000002,0.0,0.0,0.0,0.0011830999999999999,2.61e-05,0.0,0.00014480000000000002,0.0005371,0.0004165,0.0,0.0010706,0.0,0.0,0.0,3.02e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.55e-05,0.0,0.0003937,0.0008691,0.0013311,9.85e-05,0.0,4.41e-05,0.0,0.0,0.0,9.1e-06,0.00014580000000000002,0.0,0.00019130000000000001,0.0,1.6899999999999997e-05,0.0,0.0,0.0003315,0.0,1.51e-05,0.0,0.0,0.0001452,0.00015,0.0,0.0,8.400000000000001e-06,0.0003457,4.84e-05,0.0001754,8.420000000000001e-05,0.00011840000000000002,0.0001205,0.0,0.0,0.0,5.19e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15e-05,0.0,0.000131,0.0,2.57e-05,0.0
Streptococcus_thermophilus,0.0031838,6.64e-05,0.0057235,0.0,5.6899999999999994e-05,0.0003952,0.0021629,0.0024665,0.036777300000000006,0.0162715,0.0010232000000000002,0.0030279,0.0001338,0.00011020000000000001,0.0005164,0.0040861,0.0022925000000000003,0.0711072,0.00061,0.0,7.340000000000001e-05,0.0001786,0.0025468000000000005,0.0109273,0.0020104,7.699999999999999e-06,0.0002156,0.0003083,0.009404000000000001,0.0006037999999999999,0.0009434,0.0,0.0015000999999999999,0.0044608,0.0017442,9.350000000000001e-05,0.0045398999999999995,0.0003906,0.00018700000000000002,0.0077355,0.0055981,0.0037896,0.00010460000000000001,4.5e-05,0.000296,0.0089883,0.0053923,0.0602857,0.0003142,0.0,0.001048,4.44e-05,0.0007621,0.0020832,0.0032441,2.47e-05,0.0003602,0.0001054,0.0019715,2.0300000000000002e-05,0.0015227,0.0053227,6.0299999999999995e-05,0.0013040999999999999,0.005358600000000001,6.670000000000001e-05,0.0011867000000000002,0.0038126999999999996,0.301629,0.0008197000000000001,0.0060015,0.0038418,0.0005582000000000001,0.0216964,0.0008317999999999999,0.0,0.020521900000000003,0.00018680000000000001,0.0,0.0,0.008981900000000001,0.0014368,5.47e-05,1.15e-05,0.008328700000000001,0.0205565,0.0037042000000000004,0.0,0.0242515,0.07236039999999999,0.21734,0.0013645999999999999,0.007581999999999999,0.0158499,0.00047249999999999994,0.0,0.0002665,0.00022019999999999999,0.051457100000000006,0.0011887,0.0029457,0.0004117,0.0001261,0.043382,0.0062714,0.004764899999999999,0.0009544999999999999,3.28e-05,0.00021919999999999996,0.0026514,0.009834,0.12188199999999999,0.0078411,0.0005539,0.00011520000000000001,0.0028312,7.59e-05,0.010749799999999999,0.0020406,0.048279,1.9600000000000002e-05,0.00012030000000000001,0.0001147,5.25e-05,0.0002783,6.670000000000001e-05,0.008582,0.0081985,2.6700000000000002e-05,0.0040916,8.900000000000001e-06,0.0007689,0.0001024,0.0002678,0.0079756,2.61e-05,0.001178,0.44207399999999997,0.0041524,0.0,0.0,0.0,0.0,0.0072193,0.0,3.8299999999999996e-05,0.0005834,0.0178804,0.0,0.0006758,0.0,0.0,0.0,0.0001223,0.0017451
Streptococcus_vestibularis,0.0,6.809999999999999e-05,0.00040019999999999997,0.0,0.0,0.0003971,0.0004927,0.0107988,6.68e-05,0.0009642000000000001,0.0,0.0,0.0,0.00011570000000000001,0.0,0.0005482,0.0,5.9e-05,0.0,0.0,0.0,1.83e-05,0.00021390000000000002,0.0,0.0001325,3.97e-05,0.0,0.00022,6.99e-05,0.0,0.0,0.0,5.8899999999999995e-05,0.0050982,0.0,4.44e-05,6.330000000000001e-05,0.0,0.0,6.86e-05,0.0001084,0.00025089999999999997,0.0032090000000000005,0.0,0.0,0.00022480000000000002,9.8e-05,0.0,0.0003968,0.0,0.00012350000000000002,0.0,0.0001183,3.6200000000000006e-05,0.0185576,0.0,0.001118,0.0,0.0,3.2200000000000003e-05,0.0,0.0,0.0,0.00020219999999999998,0.00034710000000000003,0.000193,0.0004463,0.0,0.0035556,0.0,0.0008634000000000001,0.0015831,4.66e-05,5.98e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.61e-05,0.0001482,0.0,0.0008843999999999999,0.0,0.0005889,0.000302,0.0,0.0011507,0.0003082,8.240000000000001e-05,0.0058419,0.0,0.0001262,0.00011320000000000001,0.0,0.0,0.0006481,0.0007312,0.0,0.0001123,0.0006178,0.0,0.0003134,0.0,0.0,0.0112723,0.0,0.00021749999999999997,0.0,9.81e-05,0.0,7.74e-05,0.0,7.23e-05,0.00010979999999999999,0.0,9.75e-05,8.58e-05,6.879999999999999e-05,0.0001244,0.0,7.209999999999999e-05,0.0,0.00022319999999999998,0.0,2.7600000000000003e-05,0.0001348,1.3000000000000001e-05,0.00011540000000000001,0.0,2.26e-05,0.0002992,0.00014450000000000002,7.890000000000001e-05,2.0300000000000002e-05,0.0,0.00025699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0773708,0.0005631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002588
Butyricicoccus_pullicaecorum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000342,0.0001494,0.0,5.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0031671,0.0,0.0,0.0,0.0,0.0,0.0002615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0009073999999999999,0.0,0.0,0.0,0.0,0.0001598,0.0,0.000373,0.0015222999999999999,0.0,1.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003556,0.0,0.008487799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000646,0.0003128,0.0012912000000000002,0.0,0.0,0.0,0.0,0.0,0.0,6.3e-06,0.0,0.0,0.0,0.0,0.0,0.0001139,0.0,1.09e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0009972000000000002,0.0,0.0009545999999999999,0.0,0.0,0.0,0.0,0.0005968999999999999,0.0001195,0.0,0.0022553,0.009064299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridiaceae_bacterium_JC118,0.0,4.16e-05,0.0,0.0003613,0.0,0.0,0.0,0.0005987999999999999,0.000165,0.0,0.0001186,1.3e-06,0.00039769999999999996,0.000275,0.0,0.0,0.0001013,0.001423,0.0,2.8999999999999997e-05,0.0,0.0,3.79e-05,0.00012590000000000002,0.0,0.0,0.00011740000000000002,0.0001564,0.0,0.0,0.0,0.0,6.1e-06,0.0,0.0,4.6399999999999996e-05,0.00034219999999999997,5.85e-05,0.00015900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0004322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005093,0.0,9e-05,0.0,0.0,0.0,2.58e-05,0.0,0.0001094,0.0,0.0,0.0,0.0,2.44e-05,1.52e-05,0.0,0.0,0.0,0.0007316,0.0019489999999999998,0.00037039999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1e-06,0.0,4.49e-05,0.0030139,0.0,0.0,0.0,0.0,0.0,3.8900000000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0010257999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8100000000000004e-05,0.0002537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41e-05,0.0,0.0001968,0.00042669999999999996,0.0,0.0,1.85e-05,0.0,0.0002013,0.00042249999999999997,5.93e-05,0.0,0.0011725,0.0,0.0,0.0,0.0,0.0,0.0,0.0001505,0.0,0.0008099,0.0021419,0.0,0.00027539999999999997,0.0,0.0,0.0,0.0001252,0.0,0.0,0.0006358,0.0,2.7000000000000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_asparagiforme,0.009246899999999999,8.99e-05,8.41e-05,0.00074,0.0,0.0,0.0,0.0006955,0.0002988,0.0,0.0,0.0,0.0008148999999999999,0.00040899999999999997,0.00022759999999999998,3.34e-05,0.0015061,0.0,0.0,1.09e-05,0.0002286,0.0,0.0,0.0,0.0004927999999999999,0.0003069,0.0007316,0.0,9.83e-05,3.05e-05,7.42e-05,0.0,0.0,0.0,0.0,6.01e-05,0.0001365,4.93e-05,3.32e-05,0.0,0.0001248,0.0,0.0,0.0057545,0.0,0.0003804,0.0,0.0,0.0,0.0,0.0,0.0008960000000000001,0.0,6.620000000000001e-05,0.0,0.002643,0.0,0.0006714,3.8e-05,2.55e-05,0.0,1.76e-05,0.0006746,4.18e-05,0.0007645999999999999,0.0,0.0,1.53e-05,0.0,0.0008246000000000001,5.3e-05,0.0,0.0,0.0004792,0.00035580000000000003,0.0,0.0024886999999999995,0.0,0.00040389999999999995,0.0,6.8e-05,0.0,0.0001341,0.0,0.0008867000000000001,0.0,0.0,0.032081599999999995,0.0027324000000000003,0.0,1.4599999999999999e-05,0.0,0.0,0.0,0.0001365,0.0,0.0007341,6.38e-05,0.0,0.0007932000000000001,2.97e-05,0.000437,0.0005667999999999999,0.0007913,9.31e-05,0.0001459,0.00010729999999999999,0.0,0.0,0.0001335,9.5e-06,0.0,0.0,0.0,0.0005917,0.0,1.56e-05,0.0032363,0.0008615000000000001,0.0002702,0.0,0.0,0.0001544,0.0012326,1.9699999999999998e-05,0.0001963,0.0013104000000000002,0.0,0.0,1.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0014174,0.0,0.0001849,0.0,0.0,0.00018630000000000003,0.0,0.00045680000000000004,0.0,8.840000000000001e-05,0.0006977,0.00022840000000000002,0.0,0.0044773999999999994,0.0,0.0,0.0001347,9.76e-05,0.0006656
Clostridium_bolteae,0.0183327,0.00028339999999999995,0.0023561999999999997,0.000352,0.009767200000000002,0.07635789999999999,0.0,0.0112664,0.00034889999999999997,0.0098276,0.0001294,0.0,0.0011432,0.03277619999999999,0.0001701,7.699999999999999e-06,0.0380694,0.0019082,0.0001406,2.7399999999999995e-05,0.0291625,2.49e-05,3.82e-05,1.75e-05,8.14e-05,0.0028972,0.0003307,5.94e-05,8.68e-05,0.0009895,7.929999999999999e-05,0.0017545000000000002,3.18e-05,0.0,1.27e-05,0.00019559999999999998,9.14e-05,0.00030060000000000004,3.43e-05,0.0,0.000234,0.0,0.0197298,0.0026655999999999997,0.058169900000000004,0.0007379999999999999,0.0,0.0,0.0,0.0,0.0002369,0.006305300000000001,0.0008879,0.0028563000000000004,0.0003615,0.0721694,0.0,0.0009384,0.001228,6.39e-05,0.0,0.00014409999999999998,0.05449450000000001,0.0012052999999999999,0.0049288000000000005,0.00012849999999999998,6.7e-06,0.0,0.0,0.006605,0.0006012000000000001,0.0006448,0.0014159,0.00042080000000000004,0.0004293,0.0,0.0073344,0.011144,0.008462200000000001,0.0,1.3000000000000001e-05,0.0127762,0.0004085,5.47e-05,0.0001491,0.0,0.0010834000000000002,0.0040467,5.9499999999999996e-05,0.0,0.0002824,0.0001408,0.0,0.00015230000000000002,4.83e-05,0.0,0.0009238999999999999,0.00043739999999999995,1.3e-06,0.0013088,0.0005535000000000001,0.00026480000000000004,0.0001485,9.14e-05,7.25e-05,0.0015855,6.07e-05,0.0,0.0978925,0.0054805,1.1400000000000001e-05,0.0,0.00018940000000000002,0.0,0.0013734,2.55e-05,0.00012009999999999998,0.0647727,0.015471200000000001,6.48e-05,0.00010390000000000002,0.0,0.0001153,0.0039605,0.0012052,0.0,0.021219400000000003,0.0008452999999999999,0.0,0.0102774,0.0,0.023571400000000003,0.000218,0.045090899999999996,0.00040539999999999993,0.0,0.0413859,0.0,0.0001605,0.0006159,6.77e-05,9.559999999999999e-05,0.0005019,0.0005786000000000001,0.0,0.0,0.0011829,0.0001301,0.0,0.0099708,0.0,0.008421099999999999,6.4e-06,0.0044871,0.0006631
